,path,ASN_exists,ASN_wavfile,D,DSN_exists,DSN_wavfile,Eseismic,Fs,R,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,checked,corrected_ASN_mseed,corrected_DSN_mseed,day,delete,e,elev,energy,filetime,h,hour,ignore,index,kurtosis,l,lat,level_0,lon,magA,magE,medianF,minute,month,class,noise_level,num_gaps,num_traces,peakA,peakF,peakamp,peaktime,percent_availability,quality,r,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,split,subclass,t,length,weight,year,f0,f1
261,miniseed_c/MVOE_/2000/02/2000-02-02-1312-18S.MVO___019.mseed,False,,0.0,True,2000-02-02-1312-18S.MVO___019,107677.720168,75.0,0.0,0.148365522609,-1.69734460274,4.15,1.55,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-02-1312-18S.MVO___019.mseed,2.0,False,0.0,253.0,2.02380920138e-10,2000-02-02T13:12:18.040000Z,0.0,13.0,False,169,0.835,60.0,16.7188888888,1065,-62.2147222222,0.723586189142,-0.348845538064,7.05,12.0,2.0,l,2.41138205813e-06,0.0,10.0,3.52844739477e-07,2.7,6.29164146365e-06,64.045,100.0,8.755,0.0,-7.74951917223e-07,5.82250956164e-06,-1.6827165056e-09,-5.24736790712e-10,-6.29164146365e-06,1.29862122713e-06,1.29860657252e-06,7.85912715133e-07,18.04,02-1312-18L.S200002,6.29164146365e-06,0.005,2.5827158164,False,l,0.0,,3.0,2000.0,,
262,miniseed_c/MVOE_/2000/02/2000-02-02-1355-37S.MVO___019.mseed,False,,0.0,True,2000-02-02-1355-37S.MVO___019,32998.215493,75.0,0.0,-0.547961255752,-1.86303519738,3.15,0.7,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-02-1355-37S.MVO___019.mseed,2.0,False,0.0,270.0,4.8784684612e-11,2000-02-02T13:55:37.040000Z,0.0,13.0,False,179,2.125,80.0,16.7225,1075,-62.2098611111,0.717004294086,-0.688077450009,7.5,55.0,2.0,l,2.33505888203e-06,0.0,10.0,4.46499058971e-07,1.95,5.47136674664e-06,17.2,100.0,8.235,0.0,-6.47550495915e-07,5.40512936906e-06,-1.36637177016e-08,-2.66967175741e-08,-5.11166312306e-06,1.07551809406e-06,1.07465272085e-06,6.06614288945e-07,37.04,02-1355-37L.S200002,5.47136674664e-06,0.095,2.34340920998,False,l,0.0,,6.0,2000.0,,
263,miniseed_c/MVOE_/2000/02/2000-02-02-2159-29S.MVO___019.mseed,False,,0.0,True,2000-02-02-2159-29S.MVO___019,20195.6060083,75.0,0.0,0.50944429484,-1.23288398275,5.6,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-02-2159-29S.MVO___019.mseed,2.0,False,0.0,253.0,3.48254464332e-11,2000-02-02T21:59:29.040000Z,0.0,21.0,False,214,0.885,90.0,16.7188888888,1110,-62.2147222222,0.413638633437,-0.833127841977,6.8,59.0,2.0,l,1.36852761417e-06,0.0,10.0,2.69098828735e-07,2.2,3.08201387952e-06,26.93,100.0,10.245,0.0,-4.58380510493e-07,2.83041252749e-06,3.2153240166e-09,-6.14870115554e-09,-3.08201387952e-06,7.25784805386e-07,7.25783601262e-07,4.54067149229e-07,29.04,02-2159-29L.S200002,3.08201387952e-06,0.025,2.3199296958,False,l,0.0,,5.0,2000.0,,
264,miniseed_c/MVOE_/2000/02/2000-02-03-0603-09S.MVO___019.mseed,False,,0.0,True,2000-02-03-0603-09S.MVO___019,36170.0347291,75.0,0.0,-0.821428649061,-2.1197393334,3.4,0.2,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-03-0603-09S.MVO___019.mseed,3.0,False,0.0,270.0,7.0404614001e-11,2000-02-03T06:03:09.040000Z,0.0,6.0,False,226,3.85,93.0,16.7225,1122,-62.2098611111,0.647894826269,-0.664278133227,5.85,3.0,2.0,l,1.87186079201e-06,0.0,10.0,3.41132926147e-07,1.95,5.73817216739e-06,41.33,100.0,9.06,0.0,-4.56650103123e-07,4.89452277596e-06,-2.95631838619e-09,1.300647733e-09,-4.09277148514e-06,8.84301873601e-07,8.84288349602e-07,4.47871295723e-07,9.04,03-0603-09L.S200002,5.73817216739e-06,0.11,2.64967041389,False,l,0.0,,7.0,2000.0,,
265,miniseed_c/MVOE_/2000/02/2000-02-03-0641-12S.MVO___019.mseed,False,,0.0,True,2000-02-03-0641-12S.MVO___019,9505.48345504,75.0,0.0,0.257237357034,-1.59895966556,5.3,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-03-0641-12S.MVO___019.mseed,3.0,False,0.0,253.0,1.498813983e-11,2000-02-03T06:41:12.040000Z,0.0,6.0,False,234,0.325,90.0,16.7188888888,1130,-62.2147222222,0.330636678327,-1.05790558763,6.35,41.0,2.0,l,1.27804522237e-06,0.0,10.0,2.41708942871e-07,1.5,2.34818280925e-06,16.33,100.0,8.315,0.0,-3.93105338265e-07,2.34818280925e-06,-2.19378295581e-09,-6.99915154503e-09,-2.15692639451e-06,5.97287511364e-07,5.97177038313e-07,3.89216164817e-07,12.04,03-0641-12L.S200002,2.34818280925e-06,0.035,1.96328140625,False,l,0.0,,3.0,2000.0,,
266,miniseed_c/MVOE_/2000/02/2000-02-03-1355-59S.MVO___019.mseed,False,,0.0,True,2000-02-03-1355-59S.MVO___019,119491.33196,75.0,0.0,-0.148216065127,-1.92394842271,4.5,1.1,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-03-1355-59S.MVO___019.mseed,3.0,False,0.0,253.0,2.08879828766e-10,2000-02-03T13:55:59.040000Z,0.0,13.0,False,263,3.49,90.0,16.7188888888,1159,-62.2147222222,0.878308153209,-0.318611810816,6.25,55.0,2.0,l,3.06206210533e-06,0.0,10.0,5.14308171326e-07,2.4,8.20380760752e-06,44.55,100.0,11.885,0.0,-6.54974648631e-07,7.97673722495e-06,-2.7305320584e-09,3.40027044097e-09,-8.07936588328e-06,1.48996327966e-06,1.48995947329e-06,6.72286316477e-07,59.04,03-1355-59L.S200002,8.20380760752e-06,-0.04,2.72135823987,False,l,0.0,,7.0,2000.0,,
267,miniseed_c/MVOE_/2000/02/2000-02-03-1426-03S.MVO___019.mseed,False,,0.0,True,2000-02-03-1426-03S.MVO___019,14606.6263704,75.0,0.0,-0.361621475103,-1.77236914166,3.2,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-03-1426-03S.MVO___019.mseed,3.0,False,0.0,270.0,2.57141842387e-11,2000-02-03T14:26:03.040000Z,0.0,14.0,False,265,0.685,90.0,16.7225,1161,-62.2098611111,0.409192878569,-0.923640609414,6.95,26.0,2.0,l,1.40578533418e-06,0.0,10.0,2.75413062651e-07,1.35,2.91614673579e-06,15.125,100.0,10.465,0.0,-4.45969541415e-07,2.81201566928e-06,-1.1225147392e-09,-2.34382304526e-09,-2.71094429907e-06,7.24411476098e-07,7.21699689135e-07,4.41724124438e-07,3.04,03-1426-03L.S200002,2.91614673579e-06,0.045,2.01703407445,False,l,0.0,,6.0,2000.0,,
268,miniseed_c/MVOE_/2000/02/2000-02-03-2251-58S.MVO___019.mseed,False,,0.0,True,2000-02-03-2251-58S.MVO___019,9043.82086357,75.0,0.0,0.430237693409,-1.50522506319,5.85,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-03-2251-58S.MVO___019.mseed,3.0,False,0.0,253.0,1.50147405937e-11,2000-02-03T22:51:58.040000Z,0.0,22.0,False,290,0.59,100.0,16.7188888888,1186,-62.2147222222,0.332597449172,-1.07794167904,7.6,51.0,2.0,l,1.19927446614e-06,0.0,10.0,2.58664637838e-07,2.5,2.46652386733e-06,20.645,100.0,8.79,0.0,-3.92923310107e-07,2.3692398268e-06,-7.09697813026e-09,-8.40250427339e-09,-2.46652386733e-06,5.90283460359e-07,5.90240717288e-07,3.74078279535e-07,58.04,03-2251-58L.S200002,2.46652386733e-06,0.035,1.93260465509,False,l,0.0,,3.0,2000.0,,
269,miniseed_c/MVOE_/2000/02/2000-02-05-0441-03S.MVO___019.mseed,False,,0.0,True,2000-02-05-0441-03S.MVO___019,4803.69455184,75.0,0.0,0.0918231386367,-1.47366933774,2.85,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-05-0441-03S.MVO___019.mseed,5.0,False,0.0,270.0,8.93951528102e-12,2000-02-05T04:41:03.040000Z,0.0,4.0,False,367,0.75,55.0,16.7225,1263,-62.2098611111,0.247736345582,-1.24737023129,7.1,41.0,2.0,l,1.04200534045e-06,0.0,10.0,2.30754304912e-07,0.65,2.04986688654e-06,12.94,100.0,9.31,30.0,-3.3070155921e-07,1.98702033741e-06,-1.29862835031e-09,1.23450189871e-09,-1.88587215637e-06,5.36830951502e-07,5.36800694511e-07,3.38551832105e-07,3.04,05-0441-03L.S200002,2.04986688654e-06,0.055,2.08844203115,False,l,0.0,,5.0,2000.0,,
270,miniseed_c/MVOE_/2000/02/2000-02-08-1929-19S.MVO___019.mseed,False,,0.0,True,2000-02-08-1929-19S.MVO___019,38139.3645088,75.0,0.0,0.309834725614,-1.52772597175,5.2,0.35,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-08-1929-19S.MVO___019.mseed,8.0,False,0.0,253.0,6.09314185475e-11,2000-02-08T19:29:19.040000Z,0.0,19.0,False,697,1.49,50.0,16.7188888888,1593,-62.2147222222,0.552867341818,-0.649839964027,8.9,29.0,2.0,l,1.53344117389e-06,0.0,10.0,2.6821914955e-07,3.05,4.09514713905e-06,22.37,100.0,11.895,0.0,-4.65857175879e-07,3.3754378647e-06,3.23374288076e-09,3.75282422455e-09,-4.09514713905e-06,7.78516991035e-07,7.78507481488e-07,4.80117362296e-07,19.04,08-1929-19L.S200002,4.09514713905e-06,-0.06,2.5184608671,False,e,0.0,,2.0,2000.0,,
271,miniseed_c/MVOE_/2000/02/2000-02-09-0331-57S.MVO___019.mseed,False,,0.0,True,2000-02-09-0331-57S.MVO___019,13446.4877418,75.0,0.0,0.0168640485102,-1.98592707929,5.1,0.25,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-09-0331-57S.MVO___019.mseed,9.0,False,0.0,253.0,2.38165060295e-11,2000-02-09T03:31:57.040000Z,0.0,3.0,False,722,1.315,100.0,16.7188888888,1618,-62.2147222222,0.3996539939,-0.95338511304,6.7,31.0,2.0,l,1.406361228e-06,0.0,10.0,2.6289268937e-07,3.3,2.92218739662e-06,24.29,100.0,10.66,0.0,-4.00829022356e-07,2.78982135999e-06,-3.03983557693e-10,6.24892596693e-09,-2.92218739662e-06,6.7034645019e-07,6.70334164429e-07,4.12489361382e-07,57.04,09-0331-57L.S200002,2.92218739662e-06,-0.035,2.18642561066,False,l,0.0,,8.0,2000.0,,
272,miniseed_c/MVOE_/2000/02/2000-02-09-0357-51S.MVO___019.mseed,False,,0.0,True,2000-02-09-0357-51S.MVO___019,10678.8753879,75.0,0.0,0.442856172958,-1.23987487398,2.3,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-09-0357-51S.MVO___019.mseed,9.0,False,0.0,270.0,2.52791505724e-11,2000-02-09T03:57:51.040000Z,0.0,3.0,False,723,0.52,80.0,16.7130555555,1619,-62.2098611111,0.252684118497,-1.01506110722,8.25,57.0,2.0,l,1.05145110134e-06,0.0,10.0,1.97454921677e-07,0.9,2.36567854402e-06,18.74,100.0,12.82,0.0,-3.62561929382e-07,2.31766551458e-06,-6.78978661729e-10,-1.91199164793e-10,-2.20378982042e-06,5.55229352537e-07,5.5521311494e-07,3.71042668311e-07,51.04,09-0357-51L.S200002,2.36567854402e-06,-0.04,2.28376465761,False,l,0.0,,6.0,2000.0,,
273,miniseed_c/MVOE_/2000/02/2000-02-09-2046-49S.MVO___019.mseed,False,,0.0,True,2000-02-09-2046-49S.MVO___019,265236.510371,75.0,0.0,-0.784870040506,-2.40932934925,3.6,1.75,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-09-2046-49S.MVO___019.mseed,9.0,False,0.0,253.0,5.39505913237e-10,2000-02-09T20:46:49.040000Z,0.0,20.0,False,772,5.195,100.0,16.7188888888,1668,-62.2147222222,1.06909779463,-0.0910791010006,5.05,46.0,2.0,l,4.93982412561e-06,0.0,10.0,6.64906847885e-07,2.8,1.4443779759e-05,53.59,100.0,12.52,0.0,-7.69610730356e-07,1.29310202925e-05,-7.28237801655e-10,4.75932057122e-09,-1.42148627545e-05,2.26617857123e-06,2.26616976707e-06,7.80808640431e-07,49.04,09-2046-49L.S200002,1.4443779759e-05,-0.03,2.68289800843,False,l,0.0,,3.0,2000.0,,
274,miniseed_c/MVOE_/2000/02/2000-02-10-0037-28S.MVO___019.mseed,False,,0.0,True,2000-02-10-0037-28S.MVO___019,69482.5579475,75.0,0.0,-0.343368267897,-2.10675889234,4.45,1.25,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-10-0037-28S.MVO___019.mseed,10.0,False,0.0,253.0,1.30707046087e-10,2000-02-10T00:37:28.040000Z,0.0,0.0,False,785,0.995,100.0,16.7188888888,1681,-62.2147222222,0.61147730472,-0.478174867161,6.0,37.0,2.0,l,2.37225056645e-06,0.0,10.0,4.39289716713e-07,2.8,5.16054087201e-06,37.47,100.0,11.12,0.0,-6.12248221456e-07,5.14640068195e-06,2.1891455212e-09,1.72199205401e-09,-4.95523127637e-06,1.16011189687e-06,1.16010655546e-06,6.14360075899e-07,28.04,10-0037-28L.S200002,5.16054087201e-06,0.005,2.0725223745,False,l,0.0,,7.0,2000.0,,
275,miniseed_c/MVOE_/2000/02/2000-02-10-1401-20S.MVO___019.mseed,False,,0.0,True,2000-02-10-1401-20S.MVO___019,28009.9102243,75.0,0.0,0.254296482278,-1.5435274471,5.25,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-10-1401-20S.MVO___019.mseed,10.0,False,0.0,253.0,4.93995334493e-11,2000-02-10T14:01:20.040000Z,0.0,14.0,False,812,0.855,80.0,16.7188888888,1708,-62.2147222222,0.464212894232,-0.744633245414,7.1,1.0,2.0,l,1.54747295499e-06,0.0,10.0,3.07571935386e-07,3.3,3.58365205537e-06,46.045,100.0,11.92,0.0,-4.65194147327e-07,3.58365205537e-06,-3.12797879823e-09,-5.81922522257e-09,-3.54882335518e-06,7.80479251632e-07,7.80434783149e-07,4.724109566e-07,20.04,10-1401-20L.S200002,3.58365205537e-06,0.035,2.14464455918,False,l,0.0,,5.0,2000.0,,
276,miniseed_c/MVOE_/2000/02/2000-02-10-1658-14S.MVO___019.mseed,False,,0.0,True,2000-02-10-1658-14S.MVO___019,15165.3735298,75.0,0.0,0.323462466713,-1.58698202616,5.5,0.9,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-10-1658-14S.MVO___019.mseed,10.0,False,0.0,253.0,3.0896713541e-11,2000-02-10T16:58:14.040000Z,0.0,16.0,False,819,0.78,100.0,16.7188888888,1715,-62.2147222222,0.437317080207,-0.919384648815,7.25,58.0,2.0,l,1.40029939325e-06,0.0,10.0,3.03359027089e-07,3.55,3.26334869833e-06,20.35,100.0,10.525,0.0,-4.87655824556e-07,3.26334869833e-06,5.39693665234e-09,5.23664187631e-09,-2.97488855945e-06,7.68638278647e-07,7.68610080723e-07,4.82775980126e-07,14.04,10-1658-14L.S200002,3.26334869833e-06,0.075,2.2789816533,False,l,0.0,,7.0,2000.0,,
277,miniseed_c/MVOE_/2000/02/2000-02-11-0624-30S.MVO___019.mseed,False,,0.0,True,2000-02-11-0624-30S.MVO___019,5304.61882417,75.0,0.0,-0.831823371154,-2.06003885884,3.25,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-11-0624-30S.MVO___019.mseed,11.0,False,0.0,270.0,1.44052091671e-11,2000-02-11T06:24:30.040000Z,0.0,6.0,False,853,0.665,100.0,16.7225,1749,-62.2098611111,0.279096486581,-1.22469465697,6.45,24.0,2.0,l,1.24777020146e-06,0.0,10.0,2.52183589791e-07,1.3,2.36108154951e-06,18.76,100.0,12.885,0.0,-3.7254759419e-07,2.24779584665e-06,-5.86912243725e-09,-3.14960303835e-10,-2.19474252239e-06,6.00105634642e-07,6.000423659e-07,3.879814512e-07,30.04,11-0624-30L.S200002,2.36108154951e-06,-0.025,1.94470963008,False,l,0.0,,6.0,2000.0,,
278,miniseed_c/MVOE_/2000/02/2000-02-11-1410-05S.MVO___019.mseed,False,,0.0,True,2000-02-11-1410-05S.MVO___019,15916.9476325,75.0,0.0,0.233060750391,-1.5186041993,4.45,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-11-1410-05S.MVO___019.mseed,11.0,False,0.0,253.0,2.26493491551e-11,2000-02-11T14:10:05.040000Z,0.0,14.0,False,874,0.81,100.0,16.7283333333,1770,-62.2147222222,0.465121949877,-0.898870638471,7.45,10.0,2.0,l,1.36857650801e-06,0.0,10.0,2.76295777178e-07,2.25,2.97453140281e-06,24.755,100.0,14.125,0.0,-4.03484445783e-07,2.76809319069e-06,8.73947512758e-09,1.17318200861e-08,-2.85416467801e-06,6.59497111025e-07,6.59438414404e-07,4.12758348808e-07,5.04,11-1410-05L.S200002,2.97453140281e-06,0.065,2.295387647,False,l,0.0,,8.0,2000.0,,
279,miniseed_c/MVOE_/2000/02/2000-02-11-1625-58S.MVO___019.mseed,False,,0.0,True,2000-02-11-1625-58S.MVO___019,24103.1607054,75.0,0.0,0.0846291254971,-1.69621597729,5.45,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-11-1625-58S.MVO___019.mseed,11.0,False,0.0,253.0,2.95642436676e-11,2000-02-11T16:25:58.040000Z,0.0,16.0,False,883,0.765,100.0,16.7283333333,1779,-62.2147222222,0.397797531545,-0.778639893761,6.45,25.0,2.0,l,1.11706476759e-06,0.0,10.0,2.49517466743e-07,1.25,2.75823666543e-06,29.635,100.0,10.705,0.0,-3.76432653406e-07,2.75823666543e-06,-2.00654000894e-09,-6.97082766988e-10,-2.45330607188e-06,5.8293976612e-07,5.82915598756e-07,3.73603837458e-07,58.04,11-1625-58L.S200002,2.75823666543e-06,0.02,2.41937951905,False,l,0.0,,7.0,2000.0,,
280,miniseed_c/MVOE_/2000/02/2000-02-12-0013-22S.MVO___019.mseed,False,,0.0,True,2000-02-12-0013-22S.MVO___019,16935.5920736,75.0,0.0,0.536794119205,-1.51971353974,5.65,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-12-0013-22S.MVO___019.mseed,12.0,False,0.0,253.0,3.03231489634e-11,2000-02-12T00:13:22.040000Z,0.0,0.0,False,888,0.365,100.0,16.7188888888,1784,-62.2147222222,0.506121795567,-0.880817153125,7.45,13.0,2.0,l,1.84671715892e-06,0.0,10.0,3.21271868202e-07,3.8,3.87976682653e-06,18.51,100.0,10.68,0.0,-5.56026248715e-07,3.4870168859e-06,-3.48726496668e-09,8.81432087326e-09,-3.7656541665e-06,8.7669670905e-07,8.76687765756e-07,5.54073154166e-07,22.04,12-0013-22L.S200002,3.87976682653e-06,-0.025,1.90212935032,False,l,0.0,,8.0,2000.0,,
281,miniseed_c/MVOE_/2000/02/2000-02-15-0415-48S.MVO___019.mseed,False,,0.0,True,2000-02-15-0415-48S.MVO___019,9941.46678243,75.0,0.0,-0.471783371637,-2.01227462983,3.7,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-15-0415-48S.MVO___019.mseed,15.0,False,0.0,253.0,1.44071812388e-11,2000-02-15T04:15:48.040000Z,0.0,4.0,False,1075,0.9,100.0,16.7225,1971,-62.2147222222,0.374073245567,-1.03817734045,6.8,15.0,2.0,l,1.2646865055e-06,0.0,10.0,2.83916844519e-07,1.45,2.6507058591e-06,16.42,100.0,15.945,0.0,-4.30025861335e-07,2.5356325867e-06,5.72658211851e-09,5.35090197939e-09,-2.14229482663e-06,6.3249087805e-07,6.32113877201e-07,3.64504899254e-07,48.04,15-0415-48L.S200002,2.6507058591e-06,0.025,1.8927742211,False,l,0.0,,3.0,2000.0,,
282,miniseed_c/MVOE_/2000/02/2000-02-16-0927-21S.MVO___019.mseed,False,,0.0,True,2000-02-16-0927-21S.MVO___019,3123.91956364,75.0,0.0,-0.285126914571,-1.56889460226,1.85,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-16-0927-21S.MVO___019.mseed,16.0,False,0.0,253.0,6.42613735869e-12,2000-02-16T09:27:21.040000Z,0.0,9.0,False,1135,0.2,50.0,16.7225,2031,-62.2147222222,0.109747197224,-1.37140205169,6.95,27.0,2.0,l,9.11029467148e-07,0.0,10.0,2.02418822141e-07,0.5,1.5888068441e-06,8.92,100.0,13.155,0.0,-2.69385352245e-07,1.5888068441e-06,9.08092542286e-10,-3.78761288705e-09,-1.43325999656e-06,4.61242213174e-07,4.61151715822e-07,2.64906516599e-07,21.04,16-0927-21L.S200002,1.5888068441e-06,0.09,1.7734877618,False,l,0.0,,5.0,2000.0,,
283,miniseed_c/MVOE_/2000/02/2000-02-17-2151-52S.MVO___019.mseed,False,,0.0,True,2000-02-17-2151-52S.MVO___019,7801.99378396,75.0,0.0,0.207860422256,-1.44660296632,4.0,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-17-2151-52S.MVO___019.mseed,17.0,False,0.0,253.0,1.78566985284e-11,2000-02-17T21:51:52.040000Z,0.0,21.0,False,1254,0.145,100.0,16.7188888888,2150,-62.2147222222,0.172889046251,-1.11366430606,7.55,51.0,2.0,l,1.1261401698e-06,0.0,10.0,2.1957788986e-07,0.7,1.98355736198e-06,35.055,100.0,13.38,0.0,-3.43321898601e-07,1.96681930195e-06,1.92647876965e-09,5.10819834139e-10,-1.9406123926e-06,5.50011945444e-07,5.4982512532e-07,3.57841277469e-07,52.04,17-2151-52L.S200002,1.98355736198e-06,-0.015,1.95668088789,False,l,0.0,,2.0,2000.0,,
284,miniseed_c/MVOE_/2000/02/2000-02-19-0755-00S.MVO___019.mseed,False,,0.0,True,2000-02-19-0755-00S.MVO___019,71434.1248209,75.0,0.0,-1.01614574706,-2.01280326365,3.0,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-19-0755-00S.MVO___019.mseed,19.0,False,0.0,270.0,2.50721778547e-10,2000-02-19T07:55:00.040000Z,0.0,7.0,False,1307,1.535,50.0,16.7130555555,2190,-62.2098611111,0.613738682447,-0.466156430469,6.7,55.0,2.0,l,3.17276343535e-06,0.0,10.0,5.87070947955e-07,1.45,6.57169493036e-06,42.46,100.0,13.98,0.0,-8.44406599726e-07,6.32693143605e-06,4.10167105909e-09,2.49207702185e-08,-6.57169493036e-06,1.58337281112e-06,1.58332602307e-06,8.64801122093e-07,0.04,19-0755-00L.S200002,6.57169493036e-06,-0.055,2.19831129728,False,l,0.0,,1.0,2000.0,,
285,miniseed_c/MVOE_/2000/02/2000-02-29-2217-56S.MVO___019.mseed,False,,0.0,True,2000-02-29-2217-56S.MVO___019,3922.18973575,75.0,0.0,0.150452396234,-1.21145971169,2.2,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/02/2000-02-29-2217-56S.MVO___019.mseed,29.0,False,0.0,253.0,8.23745950736e-12,2000-02-29T22:17:56.040000Z,0.0,22.0,False,1724,0.255,100.0,16.7225,2607,-62.2147222222,0.180453268395,-1.30666472315,7.2,17.0,2.0,l,1.00786235552e-06,0.0,10.0,1.83530151341e-07,0.9,1.69851525617e-06,15.21,100.0,11.1,0.0,-3.33235744895e-07,1.69851525617e-06,-3.30665614191e-09,-7.95883167272e-09,-1.58861350652e-06,5.23507356558e-07,5.23476461099e-07,3.38090563014e-07,56.04,29-2217-56L.S200002,1.69851525617e-06,0.01,1.8189997154,False,l,0.0,,7.0,2000.0,,
286,miniseed_c/MVOE_/2000/03/2000-03-01-0724-44S.MVO___019.mseed,False,,0.0,True,2000-03-01-0724-44S.MVO___019,44967.7942038,75.0,0.0,0.10321185798,-1.63322996062,4.5,0.5,808880064.012,True,,miniseed_c/MVOE_/2000/03/2000-03-01-0724-44S.MVO___019.mseed,1.0,False,0.0,253.0,8.89641611136e-11,2000-03-01T07:24:44.040000Z,0.0,7.0,False,9,1.9,100.0,16.7188888888,2619,-62.2147222222,0.52223896961,-0.604351259082,6.05,24.0,3.0,l,1.66821059795e-06,0.0,10.0,2.4214540141e-07,2.8,4.21473929159e-06,48.755,100.0,12.19,0.0,-4.76970191794e-07,4.21473929159e-06,-2.04539009388e-09,3.66453164739e-09,-4.01688515303e-06,8.33119535542e-07,8.33084179532e-07,4.70955744252e-07,44.04,01-0724-44L.S200003,4.21473929159e-06,0.015,2.52455628419,False,l,0.0,,7.0,2000.0,,
287,miniseed_c/MVOE_/2000/03/2000-03-01-1621-30S.MVO___019.mseed,False,,0.0,True,2000-03-01-1621-30S.MVO___019,11116.5252318,75.0,0.0,0.168280894084,-1.57547554857,5.05,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/03/2000-03-01-1621-30S.MVO___019.mseed,1.0,False,0.0,253.0,2.4068309007e-11,2000-03-01T16:21:30.040000Z,0.0,16.0,False,22,0.915,100.0,16.7188888888,2632,-62.2147222222,0.350416744346,-1.01201485428,8.0,21.0,3.0,l,1.18356488661e-06,0.0,10.0,2.33263788027e-07,3.1,3.05419227499e-06,15.685,100.0,12.425,0.0,-4.00012281098e-07,2.66447993202e-06,-4.50106871918e-09,-8.35837488378e-09,-2.63369436538e-06,6.23034313975e-07,6.22839301941e-07,3.76242835329e-07,30.04,01-1621-30L.S200003,3.05419227499e-06,0.07,2.42208920514,False,l,0.0,,8.0,2000.0,,
288,miniseed_c/MVOE_/2000/03/2000-03-02-0847-51S.MVO___019.mseed,False,,0.0,True,2000-03-02-0847-51S.MVO___019,7307.73431831,75.0,0.0,0.397094070684,-1.06274514455,1.8,0.0,808880064.012,True,,miniseed_c/MVOE_/2000/03/2000-03-02-0847-51S.MVO___019.mseed,2.0,False,0.0,253.0,1.50736932115e-11,2000-03-02T08:47:51.040000Z,0.0,8.0,False,50,0.14,100.0,16.7188888888,2660,-62.2147222222,0.139083791376,-1.12670971842,6.45,47.0,3.0,l,7.78964977285e-07,0.0,10.0,1.61124048753e-07,0.6,1.64058505345e-06,21.03,100.0,11.365,0.0,-2.65535256949e-07,1.59064374668e-06,2.38130470164e-10,2.16893434528e-09,-1.41650597544e-06,4.09193963027e-07,4.09108724772e-07,2.72015616356e-07,51.04,02-0847-51L.S200003,1.64058505345e-06,0.015,2.25149570491,False,e,0.0,,5.0,2000.0,,
289,miniseed_c/MVOE_/2000/03/2000-03-02-0908-12S.MVO___019.mseed,False,,0.0,True,2000-03-02-0908-12S.MVO___019,11680.7751201,75.0,0.0,0.596015709893,-0.941298970285,1.3,0.2,808880064.012,True,,miniseed_c/MVOE_/2000/03/2000-03-02-0908-12S.MVO___019.mseed,2.0,False,0.0,253.0,2.43572688509e-11,2000-03-02T09:08:12.040000Z,0.0,9.0,False,51,0.305,60.0,16.7188888888,2661,-62.2147222222,0.167448129118,-0.988386473558,6.7,8.0,3.0,l,8.01731357286e-07,0.0,10.0,1.41175351186e-07,0.7,1.93287720126e-06,14.755,100.0,12.215,0.0,-2.97086722375e-07,1.89511494308e-06,-1.01154374286e-09,-3.09814412817e-09,-1.80304712489e-06,4.5240340425e-07,4.52273375157e-07,2.90345284155e-07,12.04,02-0908-12L.S200003,1.93287720126e-06,0.01,2.35065221549,False,e,0.0,,1.0,2000.0,,
